image_path,fruit_type,state,split
/hy-tmp/fruit_classifier/dataset/test/rottenapples/rotated_by_15_Screen Shot 2018-06-07 at 2.42.58 PM.png,apples,rotten,test
/hy-tmp/fruit_classifier/dataset/test/rottenapples/rotated_by_15_Screen Shot 2018-06-07 at 2.43.07 PM.png,apples,rotten,test
/hy-tmp/fruit_classifier/dataset/test/rottenapples/rotated_by_15_Screen Shot 2018-06-07 at 2.44.05 PM.png,apples,rotten,test
/hy-tmp/fruit_classifier/dataset/test/rottenapples/rotated_by_15_Screen Shot 2018-06-07 at 2.44.36 PM.png,apples,rotten,test
/hy-tmp/fruit_classifier/dataset/test/rottenapples/rotated_by_15_Screen Shot 2018-06-07 at 2.44.51 PM.png,apples,rotten,test
/hy-tmp/fruit_classifier/dataset/test/rottenapples/rotated_by_15_Screen Shot 2018-06-07 at 2.45.09 PM.png,apples,rotten,test
/hy-tmp/fruit_classifier/dataset/test/rottenapples/rotated_by_15_Screen Shot 2018-06-07 at 2.46.32 PM.png,apples,rotten,test
/hy-tmp/fruit_classifier/dataset/test/rottenapples/rotated_by_15_Screen Shot 2018-06-07 at 2.47.35 PM.png,apples,rotten,test
/hy-tmp/fruit_classifier/dataset/test/rottenapples/rotated_by_15_Screen Shot 2018-06-07 at 2.52.44 PM.png,apples,rotten,test
/hy-tmp/fruit_classifier/dataset/test/rottenapples/rotated_by_15_Screen Shot 2018-06-07 at 2.54.49 PM.png,apples,rotten,test
/hy-tmp/fruit_classifier/dataset/test/rottenapples/rotated_by_15_Screen Shot 2018-06-07 at 2.55.27 PM.png,apples,rotten,test
/hy-tmp/fruit_classifier/dataset/test/rottenapples/rotated_by_15_Screen Shot 2018-06-07 at 2.56.57 PM.png,apples,rotten,test
/hy-tmp/fruit_classifier/dataset/test/rottenapples/rotated_by_15_Screen Shot 2018-06-07 at 2.57.26 PM.png,apples,rotten,test
/hy-tmp/fruit_classifier/dataset/test/rottenapples/rotated_by_15_Screen Shot 2018-06-07 at 2.58.38 PM.png,apples,rotten,test
/hy-tmp/fruit_classifier/dataset/test/rottenapples/rotated_by_15_Screen Shot 2018-06-07 at 2.58.47 PM.png,apples,rotten,test
/hy-tmp/fruit_classifier/dataset/test/rottenapples/rotated_by_15_Screen Shot 2018-06-07 at 2.59.23 PM.png,apples,rotten,test
/hy-tmp/fruit_classifier/dataset/test/rottenapples/rotated_by_15_Screen Shot 2018-06-07 at 2.59.52 PM.png,apples,rotten,test
/hy-tmp/fruit_classifier/dataset/test/rottenapples/rotated_by_15_Screen Shot 2018-06-07 at 3.00.00 PM.png,apples,rotten,test
/hy-tmp/fruit_classifier/dataset/test/rottenapples/rotated_by_15_Screen Shot 2018-06-07 at 3.01.54 PM.png,apples,rotten,test
/hy-tmp/fruit_classifier/dataset/test/rottenapples/rotated_by_15_Screen Shot 2018-06-07 at 3.02.09 PM.png,apples,rotten,test
/hy-tmp/fruit_classifier/dataset/test/rottenapples/rotated_by_15_Screen Shot 2018-06-07 at 3.02.51 PM.png,apples,rotten,test
/hy-tmp/fruit_classifier/dataset/test/rottenapples/rotated_by_15_Screen Shot 2018-06-07 at 3.05.13 PM.png,apples,rotten,test
/hy-tmp/fruit_classifier/dataset/test/rottenapples/rotated_by_15_Screen Shot 2018-06-07 at 3.06.22 PM.png,apples,rotten,test
/hy-tmp/fruit_classifier/dataset/test/rottenapples/rotated_by_15_Screen Shot 2018-06-08 at 2.21.33 PM.png,apples,rotten,test
/hy-tmp/fruit_classifier/dataset/test/rottenapples/rotated_by_15_Screen Shot 2018-06-08 at 2.23.40 PM.png,apples,rotten,test
/hy-tmp/fruit_classifier/dataset/test/rottenapples/rotated_by_15_Screen Shot 2018-06-08 at 2.23.48 PM.png,apples,rotten,test
/hy-tmp/fruit_classifier/dataset/test/rottenapples/rotated_by_15_Screen Shot 2018-06-08 at 2.24.31 PM.png,apples,rotten,test
/hy-tmp/fruit_classifier/dataset/test/rottenapples/rotated_by_15_Screen Shot 2018-06-08 at 2.24.37 PM.png,apples,rotten,test
/hy-tmp/fruit_classifier/dataset/test/rottenapples/rotated_by_15_Screen Shot 2018-06-08 at 2.24.46 PM.png,apples,rotten,test
/hy-tmp/fruit_classifier/dataset/test/rottenapples/rotated_by_15_Screen Shot 2018-06-08 at 2.26.44 PM.png,apples,rotten,test
/hy-tmp/fruit_classifier/dataset/test/rottenapples/rotated_by_15_Screen Shot 2018-06-08 at 2.28.12 PM.png,apples,rotten,test
/hy-tmp/fruit_classifier/dataset/test/rottenapples/rotated_by_15_Screen Shot 2018-06-08 at 2.28.23 PM.png,apples,rotten,test
/hy-tmp/fruit_classifier/dataset/test/rottenapples/rotated_by_15_Screen Shot 2018-06-08 at 2.30.31 PM.png,apples,rotten,test
/hy-tmp/fruit_classifier/dataset/test/rottenapples/rotated_by_15_Screen Shot 2018-06-08 at 2.32.10 PM.png,apples,rotten,test
/hy-tmp/fruit_classifier/dataset/test/rottenapples/rotated_by_15_Screen Shot 2018-06-08 at 2.33.04 PM.png,apples,rotten,test
/hy-tmp/fruit_classifier/dataset/test/rottenapples/rotated_by_15_Screen Shot 2018-06-08 at 2.34.37 PM.png,apples,rotten,test
/hy-tmp/fruit_classifier/dataset/test/rottenapples/rotated_by_15_Screen Shot 2018-06-08 at 2.36.31 PM.png,apples,rotten,test
/hy-tmp/fruit_classifier/dataset/test/rottenapples/rotated_by_15_Screen Shot 2018-06-08 at 2.36.43 PM.png,apples,rotten,test
/hy-tmp/fruit_classifier/dataset/test/rottenapples/rotated_by_15_Screen Shot 2018-06-08 at 2.37.24 PM.png,apples,rotten,test
/hy-tmp/fruit_classifier/dataset/test/rottenapples/rotated_by_15_Screen Shot 2018-06-08 at 2.40.30 PM.png,apples,rotten,test
/hy-tmp/fruit_classifier/dataset/test/rottenapples/rotated_by_15_Screen Shot 2018-06-08 at 2.46.44 PM.png,apples,rotten,test
/hy-tmp/fruit_classifier/dataset/test/rottenapples/rotated_by_15_Screen Shot 2018-06-08 at 2.47.54 PM.png,apples,rotten,test
/hy-tmp/fruit_classifier/dataset/test/rottenapples/rotated_by_15_Screen Shot 2018-06-08 at 2.48.15 PM.png,apples,rotten,test
/hy-tmp/fruit_classifier/dataset/test/rottenapples/rotated_by_15_Screen Shot 2018-06-08 at 2.50.22 PM.png,apples,rotten,test
/hy-tmp/fruit_classifier/dataset/test/rottenapples/rotated_by_15_Screen Shot 2018-06-08 at 2.50.33 PM.png,apples,rotten,test
/hy-tmp/fruit_classifier/dataset/test/rottenapples/rotated_by_30_Screen Shot 2018-06-07 at 2.18.25 PM.png,apples,rotten,test
/hy-tmp/fruit_classifier/dataset/test/rottenapples/rotated_by_30_Screen Shot 2018-06-07 at 2.19.46 PM.png,apples,rotten,test
/hy-tmp/fruit_classifier/dataset/test/rottenapples/rotated_by_30_Screen Shot 2018-06-07 at 2.20.46 PM.png,apples,rotten,test
/hy-tmp/fruit_classifier/dataset/test/rottenapples/rotated_by_30_Screen Shot 2018-06-07 at 2.23.02 PM.png,apples,rotten,test
/hy-tmp/fruit_classifier/dataset/test/rottenapples/rotated_by_30_Screen Shot 2018-06-07 at 2.25.16 PM.png,apples,rotten,test
/hy-tmp/fruit_classifier/dataset/test/rottenapples/rotated_by_30_Screen Shot 2018-06-07 at 2.36.21 PM.png,apples,rotten,test
/hy-tmp/fruit_classifier/dataset/test/rottenapples/rotated_by_30_Screen Shot 2018-06-07 at 2.37.11 PM.png,apples,rotten,test
/hy-tmp/fruit_classifier/dataset/test/rottenapples/rotated_by_30_Screen Shot 2018-06-07 at 2.38.49 PM.png,apples,rotten,test
/hy-tmp/fruit_classifier/dataset/test/rottenapples/rotated_by_30_Screen Shot 2018-06-07 at 2.40.48 PM.png,apples,rotten,test
/hy-tmp/fruit_classifier/dataset/test/rottenapples/rotated_by_30_Screen Shot 2018-06-07 at 2.40.55 PM.png,apples,rotten,test
/hy-tmp/fruit_classifier/dataset/test/rottenapples/rotated_by_30_Screen Shot 2018-06-07 at 2.42.25 PM.png,apples,rotten,test
/hy-tmp/fruit_classifier/dataset/test/rottenapples/rotated_by_30_Screen Shot 2018-06-07 at 2.43.26 PM.png,apples,rotten,test
/hy-tmp/fruit_classifier/dataset/test/rottenapples/rotated_by_30_Screen Shot 2018-06-07 at 2.45.44 PM.png,apples,rotten,test
/hy-tmp/fruit_classifier/dataset/test/rottenapples/rotated_by_30_Screen Shot 2018-06-07 at 2.46.04 PM.png,apples,rotten,test
/hy-tmp/fruit_classifier/dataset/test/rottenapples/rotated_by_30_Screen Shot 2018-06-07 at 2.50.31 PM.png,apples,rotten,test
/hy-tmp/fruit_classifier/dataset/test/rottenapples/rotated_by_30_Screen Shot 2018-06-07 at 2.52.00 PM.png,apples,rotten,test
/hy-tmp/fruit_classifier/dataset/test/rottenapples/rotated_by_30_Screen Shot 2018-06-07 at 2.52.30 PM.png,apples,rotten,test
/hy-tmp/fruit_classifier/dataset/test/rottenapples/rotated_by_30_Screen Shot 2018-06-07 at 2.52.44 PM.png,apples,rotten,test
/hy-tmp/fruit_classifier/dataset/test/rottenapples/rotated_by_30_Screen Shot 2018-06-07 at 2.53.20 PM.png,apples,rotten,test
/hy-tmp/fruit_classifier/dataset/test/rottenapples/rotated_by_30_Screen Shot 2018-06-07 at 2.53.33 PM.png,apples,rotten,test
/hy-tmp/fruit_classifier/dataset/test/rottenapples/rotated_by_30_Screen Shot 2018-06-07 at 2.54.58 PM.png,apples,rotten,test
/hy-tmp/fruit_classifier/dataset/test/rottenapples/rotated_by_30_Screen Shot 2018-06-07 at 2.55.27 PM.png,apples,rotten,test
/hy-tmp/fruit_classifier/dataset/test/rottenapples/rotated_by_30_Screen Shot 2018-06-07 at 2.55.52 PM.png,apples,rotten,test
/hy-tmp/fruit_classifier/dataset/test/rottenapples/rotated_by_30_Screen Shot 2018-06-07 at 2.56.09 PM.png,apples,rotten,test
/hy-tmp/fruit_classifier/dataset/test/rottenapples/rotated_by_30_Screen Shot 2018-06-07 at 2.56.16 PM.png,apples,rotten,test
/hy-tmp/fruit_classifier/dataset/test/rottenapples/rotated_by_30_Screen Shot 2018-06-07 at 2.56.57 PM.png,apples,rotten,test
/hy-tmp/fruit_classifier/dataset/test/rottenapples/rotated_by_30_Screen Shot 2018-06-07 at 2.57.17 PM.png,apples,rotten,test
/hy-tmp/fruit_classifier/dataset/test/rottenapples/rotated_by_30_Screen Shot 2018-06-07 at 2.58.38 PM.png,apples,rotten,test
/hy-tmp/fruit_classifier/dataset/test/rottenapples/rotated_by_30_Screen Shot 2018-06-07 at 2.58.47 PM.png,apples,rotten,test
/hy-tmp/fruit_classifier/dataset/test/rottenapples/rotated_by_30_Screen Shot 2018-06-07 at 2.59.09 PM.png,apples,rotten,test
/hy-tmp/fruit_classifier/dataset/test/rottenapples/rotated_by_30_Screen Shot 2018-06-07 at 3.00.56 PM.png,apples,rotten,test
/hy-tmp/fruit_classifier/dataset/test/rottenapples/rotated_by_30_Screen Shot 2018-06-07 at 3.01.38 PM.png,apples,rotten,test
/hy-tmp/fruit_classifier/dataset/test/rottenapples/rotated_by_30_Screen Shot 2018-06-07 at 3.01.54 PM.png,apples,rotten,test
/hy-tmp/fruit_classifier/dataset/test/rottenapples/rotated_by_30_Screen Shot 2018-06-07 at 3.02.09 PM.png,apples,rotten,test
/hy-tmp/fruit_classifier/dataset/test/rottenapples/rotated_by_30_Screen Shot 2018-06-07 at 3.04.35 PM.png,apples,rotten,test
/hy-tmp/fruit_classifier/dataset/test/rottenapples/rotated_by_30_Screen Shot 2018-06-07 at 3.04.41 PM.png,apples,rotten,test
/hy-tmp/fruit_classifier/dataset/test/rottenapples/rotated_by_30_Screen Shot 2018-06-07 at 3.04.58 PM.png,apples,rotten,test
/hy-tmp/fruit_classifier/dataset/test/rottenapples/rotated_by_30_Screen Shot 2018-06-07 at 3.05.38 PM.png,apples,rotten,test
/hy-tmp/fruit_classifier/dataset/test/rottenapples/rotated_by_30_Screen Shot 2018-06-07 at 3.05.46 PM.png,apples,rotten,test
/hy-tmp/fruit_classifier/dataset/test/rottenapples/rotated_by_30_Screen Shot 2018-06-07 at 3.05.53 PM.png,apples,rotten,test
/hy-tmp/fruit_classifier/dataset/test/rottenapples/rotated_by_30_Screen Shot 2018-06-07 at 3.06.06 PM.png,apples,rotten,test
/hy-tmp/fruit_classifier/dataset/test/rottenapples/rotated_by_30_Screen Shot 2018-06-07 at 3.17.25 PM.png,apples,rotten,test
/hy-tmp/fruit_classifier/dataset/test/rottenapples/rotated_by_30_Screen Shot 2018-06-07 at 3.17.32 PM.png,apples,rotten,test
/hy-tmp/fruit_classifier/dataset/test/rottenapples/rotated_by_30_Screen Shot 2018-06-08 at 2.24.09 PM.png,apples,rotten,test
/hy-tmp/fruit_classifier/dataset/test/rottenapples/rotated_by_30_Screen Shot 2018-06-08 at 2.26.44 PM.png,apples,rotten,test
/hy-tmp/fruit_classifier/dataset/test/rottenapples/rotated_by_30_Screen Shot 2018-06-08 at 2.27.15 PM.png,apples,rotten,test
/hy-tmp/fruit_classifier/dataset/test/rottenapples/rotated_by_30_Screen Shot 2018-06-08 at 2.28.23 PM.png,apples,rotten,test
/hy-tmp/fruit_classifier/dataset/test/rottenapples/rotated_by_30_Screen Shot 2018-06-08 at 2.30.03 PM.png,apples,rotten,test
/hy-tmp/fruit_classifier/dataset/test/rottenapples/rotated_by_30_Screen Shot 2018-06-08 at 2.31.03 PM.png,apples,rotten,test
/hy-tmp/fruit_classifier/dataset/test/rottenapples/rotated_by_30_Screen Shot 2018-06-08 at 2.31.23 PM.png,apples,rotten,test
/hy-tmp/fruit_classifier/dataset/test/rottenapples/rotated_by_30_Screen Shot 2018-06-08 at 2.32.42 PM.png,apples,rotten,test
/hy-tmp/fruit_classifier/dataset/test/rottenapples/rotated_by_30_Screen Shot 2018-06-08 at 2.34.47 PM.png,apples,rotten,test
/hy-tmp/fruit_classifier/dataset/test/rottenapples/rotated_by_30_Screen Shot 2018-06-08 at 2.35.03 PM.png,apples,rotten,test
/hy-tmp/fruit_classifier/dataset/test/rottenapples/rotated_by_30_Screen Shot 2018-06-08 at 2.38.54 PM.png,apples,rotten,test
/hy-tmp/fruit_classifier/dataset/test/rottenapples/rotated_by_30_Screen Shot 2018-06-08 at 2.40.13 PM.png,apples,rotten,test
/hy-tmp/fruit_classifier/dataset/test/rottenapples/rotated_by_30_Screen Shot 2018-06-08 at 2.44.54 PM.png,apples,rotten,test
/hy-tmp/fruit_classifier/dataset/test/rottenapples/rotated_by_30_Screen Shot 2018-06-08 at 2.45.58 PM.png,apples,rotten,test
/hy-tmp/fruit_classifier/dataset/test/rottenapples/rotated_by_30_Screen Shot 2018-06-08 at 2.47.30 PM.png,apples,rotten,test
/hy-tmp/fruit_classifier/dataset/test/rottenapples/rotated_by_30_Screen Shot 2018-06-08 at 2.49.40 PM.png,apples,rotten,test
/hy-tmp/fruit_classifier/dataset/test/rottenapples/rotated_by_30_Screen Shot 2018-06-08 at 2.50.22 PM.png,apples,rotten,test
/hy-tmp/fruit_classifier/dataset/test/rottenapples/rotated_by_30_Screen Shot 2018-06-08 at 2.50.33 PM.png,apples,rotten,test
/hy-tmp/fruit_classifier/dataset/test/rottenapples/rotated_by_30_Screen Shot 2018-06-08 at 2.50.49 PM.png,apples,rotten,test
/hy-tmp/fruit_classifier/dataset/test/rottenapples/rotated_by_30_Screen Shot 2018-06-08 at 2.52.43 PM.png,apples,rotten,test
/hy-tmp/fruit_classifier/dataset/test/rottenapples/rotated_by_45_Screen Shot 2018-06-07 at 2.15.34 PM.png,apples,rotten,test
/hy-tmp/fruit_classifier/dataset/test/rottenapples/rotated_by_45_Screen Shot 2018-06-07 at 2.16.18 PM.png,apples,rotten,test
/hy-tmp/fruit_classifier/dataset/test/rottenapples/rotated_by_45_Screen Shot 2018-06-07 at 2.18.13 PM.png,apples,rotten,test
/hy-tmp/fruit_classifier/dataset/test/rottenapples/rotated_by_45_Screen Shot 2018-06-07 at 2.20.56 PM.png,apples,rotten,test
/hy-tmp/fruit_classifier/dataset/test/rottenapples/rotated_by_45_Screen Shot 2018-06-07 at 2.23.02 PM.png,apples,rotten,test
/hy-tmp/fruit_classifier/dataset/test/rottenapples/rotated_by_45_Screen Shot 2018-06-07 at 2.23.24 PM.png,apples,rotten,test
/hy-tmp/fruit_classifier/dataset/test/rottenapples/rotated_by_45_Screen Shot 2018-06-07 at 2.24.35 PM.png,apples,rotten,test
/hy-tmp/fruit_classifier/dataset/test/rottenapples/rotated_by_45_Screen Shot 2018-06-07 at 2.24.59 PM.png,apples,rotten,test
/hy-tmp/fruit_classifier/dataset/test/rottenapples/rotated_by_45_Screen Shot 2018-06-07 at 2.31.59 PM.png,apples,rotten,test
/hy-tmp/fruit_classifier/dataset/test/rottenapples/rotated_by_45_Screen Shot 2018-06-07 at 2.34.36 PM.png,apples,rotten,test
/hy-tmp/fruit_classifier/dataset/test/rottenapples/rotated_by_45_Screen Shot 2018-06-07 at 2.34.49 PM.png,apples,rotten,test
/hy-tmp/fruit_classifier/dataset/test/rottenapples/rotated_by_45_Screen Shot 2018-06-07 at 2.37.20 PM.png,apples,rotten,test
/hy-tmp/fruit_classifier/dataset/test/rottenapples/rotated_by_45_Screen Shot 2018-06-07 at 2.37.43 PM.png,apples,rotten,test
/hy-tmp/fruit_classifier/dataset/test/rottenapples/rotated_by_45_Screen Shot 2018-06-07 at 2.39.26 PM.png,apples,rotten,test
/hy-tmp/fruit_classifier/dataset/test/rottenapples/rotated_by_45_Screen Shot 2018-06-07 at 2.40.13 PM.png,apples,rotten,test
/hy-tmp/fruit_classifier/dataset/test/rottenapples/rotated_by_45_Screen Shot 2018-06-07 at 2.40.28 PM.png,apples,rotten,test
/hy-tmp/fruit_classifier/dataset/test/rottenapples/rotated_by_45_Screen Shot 2018-06-07 at 2.42.18 PM.png,apples,rotten,test
/hy-tmp/fruit_classifier/dataset/test/rottenapples/rotated_by_45_Screen Shot 2018-06-07 at 2.44.36 PM.png,apples,rotten,test
/hy-tmp/fruit_classifier/dataset/test/rottenapples/rotated_by_45_Screen Shot 2018-06-07 at 2.45.55 PM.png,apples,rotten,test
/hy-tmp/fruit_classifier/dataset/test/rottenapples/rotated_by_45_Screen Shot 2018-06-07 at 2.47.27 PM.png,apples,rotten,test
/hy-tmp/fruit_classifier/dataset/test/rottenapples/rotated_by_45_Screen Shot 2018-06-07 at 2.50.52 PM.png,apples,rotten,test
/hy-tmp/fruit_classifier/dataset/test/rottenapples/rotated_by_45_Screen Shot 2018-06-07 at 2.51.01 PM.png,apples,rotten,test
/hy-tmp/fruit_classifier/dataset/test/rottenapples/rotated_by_45_Screen Shot 2018-06-07 at 2.51.45 PM.png,apples,rotten,test
/hy-tmp/fruit_classifier/dataset/test/rottenapples/rotated_by_45_Screen Shot 2018-06-07 at 2.52.44 PM.png,apples,rotten,test
/hy-tmp/fruit_classifier/dataset/test/rottenapples/rotated_by_45_Screen Shot 2018-06-07 at 2.53.20 PM.png,apples,rotten,test
/hy-tmp/fruit_classifier/dataset/test/rottenapples/rotated_by_45_Screen Shot 2018-06-07 at 2.56.34 PM.png,apples,rotten,test
/hy-tmp/fruit_classifier/dataset/test/rottenapples/rotated_by_45_Screen Shot 2018-06-07 at 2.56.57 PM.png,apples,rotten,test
/hy-tmp/fruit_classifier/dataset/test/rottenapples/rotated_by_45_Screen Shot 2018-06-07 at 2.57.42 PM.png,apples,rotten,test
/hy-tmp/fruit_classifier/dataset/test/rottenapples/rotated_by_45_Screen Shot 2018-06-07 at 2.57.49 PM.png,apples,rotten,test
/hy-tmp/fruit_classifier/dataset/test/rottenapples/rotated_by_45_Screen Shot 2018-06-07 at 2.58.30 PM.png,apples,rotten,test
/hy-tmp/fruit_classifier/dataset/test/rottenapples/rotated_by_45_Screen Shot 2018-06-07 at 2.59.38 PM.png,apples,rotten,test
/hy-tmp/fruit_classifier/dataset/test/rottenapples/rotated_by_45_Screen Shot 2018-06-07 at 2.59.52 PM.png,apples,rotten,test
/hy-tmp/fruit_classifier/dataset/test/rottenapples/rotated_by_45_Screen Shot 2018-06-07 at 3.00.00 PM.png,apples,rotten,test
/hy-tmp/fruit_classifier/dataset/test/rottenapples/rotated_by_45_Screen Shot 2018-06-07 at 3.00.33 PM.png,apples,rotten,test
/hy-tmp/fruit_classifier/dataset/test/rottenapples/rotated_by_45_Screen Shot 2018-06-07 at 3.00.40 PM.png,apples,rotten,test
/hy-tmp/fruit_classifier/dataset/test/rottenapples/rotated_by_45_Screen Shot 2018-06-07 at 3.01.09 PM.png,apples,rotten,test
/hy-tmp/fruit_classifier/dataset/test/rottenapples/rotated_by_45_Screen Shot 2018-06-07 at 3.01.54 PM.png,apples,rotten,test
/hy-tmp/fruit_classifier/dataset/test/rottenapples/rotated_by_45_Screen Shot 2018-06-07 at 3.02.18 PM.png,apples,rotten,test
/hy-tmp/fruit_classifier/dataset/test/rottenapples/rotated_by_45_Screen Shot 2018-06-07 at 3.02.37 PM.png,apples,rotten,test
/hy-tmp/fruit_classifier/dataset/test/rottenapples/rotated_by_45_Screen Shot 2018-06-07 at 3.03.02 PM.png,apples,rotten,test
/hy-tmp/fruit_classifier/dataset/test/rottenapples/rotated_by_45_Screen Shot 2018-06-07 at 3.04.24 PM.png,apples,rotten,test
/hy-tmp/fruit_classifier/dataset/test/rottenapples/rotated_by_45_Screen Shot 2018-06-07 at 3.05.29 PM.png,apples,rotten,test
/hy-tmp/fruit_classifier/dataset/test/rottenapples/rotated_by_45_Screen Shot 2018-06-07 at 3.05.38 PM.png,apples,rotten,test
/hy-tmp/fruit_classifier/dataset/test/rottenapples/rotated_by_45_Screen Shot 2018-06-07 at 3.05.46 PM.png,apples,rotten,test
/hy-tmp/fruit_classifier/dataset/test/rottenapples/rotated_by_45_Screen Shot 2018-06-07 at 3.06.06 PM.png,apples,rotten,test
/hy-tmp/fruit_classifier/dataset/test/rottenapples/rotated_by_45_Screen Shot 2018-06-07 at 3.17.32 PM.png,apples,rotten,test
/hy-tmp/fruit_classifier/dataset/test/rottenapples/rotated_by_45_Screen Shot 2018-06-08 at 2.24.15 PM.png,apples,rotten,test
/hy-tmp/fruit_classifier/dataset/test/rottenapples/rotated_by_45_Screen Shot 2018-06-08 at 2.24.46 PM.png,apples,rotten,test
/hy-tmp/fruit_classifier/dataset/test/rottenapples/rotated_by_45_Screen Shot 2018-06-08 at 2.26.14 PM.png,apples,rotten,test
/hy-tmp/fruit_classifier/dataset/test/rottenapples/rotated_by_45_Screen Shot 2018-06-08 at 2.28.42 PM.png,apples,rotten,test
/hy-tmp/fruit_classifier/dataset/test/rottenapples/rotated_by_45_Screen Shot 2018-06-08 at 2.29.33 PM.png,apples,rotten,test
/hy-tmp/fruit_classifier/dataset/test/rottenapples/rotated_by_45_Screen Shot 2018-06-08 at 2.30.51 PM.png,apples,rotten,test
/hy-tmp/fruit_classifier/dataset/test/rottenapples/rotated_by_45_Screen Shot 2018-06-08 at 2.31.16 PM.png,apples,rotten,test
/hy-tmp/fruit_classifier/dataset/test/rottenapples/rotated_by_45_Screen Shot 2018-06-08 at 2.31.45 PM.png,apples,rotten,test
/hy-tmp/fruit_classifier/dataset/test/rottenapples/rotated_by_45_Screen Shot 2018-06-08 at 2.34.37 PM.png,apples,rotten,test
/hy-tmp/fruit_classifier/dataset/test/rottenapples/rotated_by_45_Screen Shot 2018-06-08 at 2.34.42 PM.png,apples,rotten,test
/hy-tmp/fruit_classifier/dataset/test/rottenapples/rotated_by_45_Screen Shot 2018-06-08 at 2.35.03 PM.png,apples,rotten,test
